,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#120,FI:,,vaadin peukkua,,A,"814,232",98.41%,ID,,,#120,CN:,,lolol233,,A,"550,260",96.17%,NO,,,#120,TW:,,GAO HAO,,A,"662,619",98.45%,VN,,,#120,TH:,,-Kedama,,A,"544,538",99.01%,AT,,,#120,DK:,,Sobu-,,A,"642,986",97.93%,VN,,,#120,NO:,,NINERIK,,A,"418,253",98.13%,AT,,,,,,,,,,,,,,#120,BR:,,-izzy,,A,"589,035",96.91%,SE,,,,,,,,,,,,,,#120,TW:,,Shirosora,,S,"703,731",96.69%,DK,,,#120,TW:,,Rizer,,A,"788,141",98.64%,DK,,,#120,VN:,,baoo,HR,B,"524,664",91.11%,DK,,,#120,RO:,,AlexBelea,NM,A,"682,707",99.76%,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#121,BR:,,Nyash,,A,"808,549",98.00%,PH,,,#121,CN:,,lolol234,,S,"549,644",95.19%,NO,,,#121,FI:,,Isak-,,S,"659,676",98.47%,ID,,,#121,SE:,,trumpatino69,,A,"544,329",98.26%,NL,,,#121,MY:,,AHotDawg,, S ,"635,861",95.92%,VN,,,#121,UA:,,POMAH,,A,"416,943",94.32%,PE,,,,,,,,,,,,,,#121,BR:,,-izzy,,S,"585,112",97.60%,NL,,,,,,,,,,,,,,#121,TW:,,Flyer,,A,"698,586",97.25%,DK,,,#121,CL:,,Hanayume,,A,"786,847",98.90%,FR,,,#121,KZ:,,Ternafis,NM,A,"523,783",98.15%,PT,,,#121,SG:,,Mekeyo,HR,S,"682,027",97.98%,HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#122,AR:,,jackzebra,,A,"795,910",98.22%,UY,,,#122,BE:,,Vinnie,,A,"548,707",98.46%,TR,,,#122,CN:,,Moonlit111,,S,"648,745",97.79%,AT,,,#122,SE:,,scylla,,A,"544,045",98.84%,BR,,,#122,JP:,,Furamun,,A,"635,800",98.06%,SG,,,#122,AT:,,Teppi,,A,"416,847",97.13%,CN,,,,,,,,,,,,,,#122,BE:,,hexi,,A,"585,025",96.64%,AR,,,,,,,,,,,,,,#122,CL:,,alfiu,,A,"698,453",97.23%,IT,,,#122,TW:,,Flyer,,S,"784,864",99.10%,DK,,,#122,NZ:,,Kyujin,HD,A,"521,489",96.69%,ID,,,#122,NL:,,perthed again,HR,A,"679,717",97.71%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#123,GR:,,-Puyu,,A,"792,677",99.42%,SG,,,#123,ID:,,MejiroMcQueen,,A,"547,847",97.69%,RO,,,#123,CL:,,siiphs,,A,"648,671",97.10%,ES,,,#123,UA:,,EPEMA,,S,"541,960",98.31%,KZ,,,#123,BE:,,5joshi,, S ,"634,767",97.99%,TR,,,#123,MY:,,AHotDawg,,B,"415,167",92.65%,VN,,,,,,,,,,,,,,#123,TH:,,Hinamon,,S,"583,249",96.01%,NO,,,,,,,,,,,,,,#123,IT:,,Duke,,A,"698,069",95.64%,CL,,,#123,JP:,,Homutan,,S,"784,708",98.18%,SG,,,#123,SG:,,Tebi,NM,A,"520,907",97.36%,GR,,,#123,MY:,,Rampax,HR,A,"678,628",97.66%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#124,PE:,,[MG]Arnold24x24,,S,"785,557",98.58%,PT,,,#124,PH:,,Jitterish,,A,"547,329",95.42%,SE,,,#124,DK:,,iamVill,,A,"647,026",94.07%,VN,,,#124,ID:,,Hakui Koyori,,A,"541,892",98.77%,RO,,,#124,FI:,,AllyrD,, S ,"634,251",98.16%,NZ,,,#124,HK:,,Hibiki,,A,"411,731",97.69%,GR,,,,,,,,,,,,,,#124,ID:,,Thatnoobguy,,A,"582,211",96.80%,FI,,,,,,,,,,,,,,#124,NL:,,G e n g a o z o,,A,"697,722",96.77%,PH,,,#124,RO:,,Kehest,,A,"784,543",98.38%,FI,,,#124,JP:,,hosesan1020,NM,A,"520,650",95.37%,SG,,,#124,DK:,,Cittas,NM,A,"678,125",97.62%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#125,SG:,,Mekeyo,,A,"783,922",97.38%,GR,,,#125,AR:,,smashcae,,A,"545,716",96.30%,BE,,,#125,TW:,,Flyer,,S,"644,730",97.61%,MY,,,#125,VN:,,_Casiofx580vnx,,A,"540,522",97.24%,DK,,,#125,NL:,,Wind Tales,,A,"633,391",98.12%,PH,,,#125,ES:,,junamat,,A,"408,599",97.32%,CL,,,,,,,,,,,,,,#125,ID:,,Stixe,,A,"582,184",98.69%,RO,,,,,,,,,,,,,,#125,DK:,,Polle,,S,"695,817",96.91%,TW,,,#125,RO:,,badeu,,S,"784,422",96.45%,NZ,,,#125,NL:,,perthed again,HR,A,"518,338",96.32%,BR,,,#125,NL:,,John Zenith,NM,A,"677,138",98.95%,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#126,DK:,,Polle,,A,"771,504",97.52%,TW,,,#126,FR:,,calangi,,A,"545,672",96.25%,ES,,,#126,NO:,,NINERIK,,A,"643,749",98.20%,CN,,,#126,ID:,,lifeline,,A,"539,686",95.96%,RO,,,#126,SG:,,Dawnwing,,A,"632,240",97.52%,HK,,,#126,HK:,,F2X,,A,"407,586",95.65%,GR,,,,,,,,,,,,,,#126,JP:,,Homutan,,A,"576,126",97.91%,SG,,,,,,,,,,,,,,#126,PT:,,uatzap,,S,"691,461",94.30%,KZ,,,#126,MY:,,mabayu,,S,"782,449",98.20%,VN,,,#126,BR:,,VitorSkull,HD,A,"516,299",97.87%,SE,,,#126,AR:,,Amuro,NM,A,"676,877",98.81%,UY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#127,TH:,,Arz3,,S,"767,559",96.89%,NO,,,#127,GR:,,JackPaX,,A,"543,726",98.97%,SG,,,#127,RO:,,origin_,,A,"638,955",97.97%,FI,,,#127,GR:,,JackPaX,,A,"538,206",99.30%,HK,,,#127,PT:,,RafaMat,,A,"627,361",98.27%,KZ,,,#127,SE:,,Lightningfox,,A,"404,611",95.50%,BR,,,,,,,,,,,,,,#127,GR:,,-Puyu,,A,"575,722",97.30%,JP,,,,,,,,,,,,,,#127,CN:,,lolol235,,A,"689,691",96.94%,AT,,,#127,TW:,,Rizer,,A,"776,768",99.43%,MY,,,#127,AT:,,z10a,NM,A,"516,288",97.42%,TH,,,#127,UY:,,helvetia,NM,A,"676,236",99.59%,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#128,SG:,,Tebi,,S,"760,327",96.07%,HK,,,#128,RO:,,Pregnancy,,A,"539,217",96.86%,NZ,,,#128,BE:,,MRB,,A,"637,692",96.35%,UY,,,#128,ES:,,junamat,,A,"534,868",98.02%,CL,,,#128,GR:,,-Puyu,,A,"625,348",97.42%,JP,,,#128,VN:,,Seamie,,A,"398,056",97.15%,MY,,,,,,,,,,,,,,#128,CN:,,Crystal,,A,"568,178",96.21%,AT,,,,,,,,,,,,,,#128,DK:,,mads,,A,"687,154",96.95%,MY,,,#128,IT:,,kusuriya,,A,"771,248",99.06%,FR,,,#128,NZ:,,ozbert,HDHR,A,"506,338",95.68%,ID,,,#128,RO:,,origin_,HD,A,"674,430",98.91%,NZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#129,BE:,,Hanori,,A,"759,958",94.75%,UY,,,#129,IT:,,-NyX,,A,"538,400",97.97%,ES,,,#129,TW:,,Flyer,,S,"634,024",97.40%,VN,,,#129,KZ:,,Ternafis,,A,"533,535",98.94%,PT,,,#129,GR:,,JackPaX,,A,"624,446",98.51%,JP,,,#129,BE:,,hexi,,A,"389,245",95.93%,AR,,,,,,,,,,,,,,#129,PH:,,zonelouise,,A,"567,693",97.10%,BR,,,,,,,,,,,,,,#129,IT:,,Duke,,S,"684,421",96.74%,FR,,,#129,PT:,,RafaMat,,A,"770,683",99.39%,KZ,,,#129,ID:,,Hakui Koyori,HD,A,"505,694",97.31%,FI,,,#129,CN:,,pr1mary,NM,A,"674,357",99.10%,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#130,JP:,,Aotoleen,,A,"759,332",96.97%,GR,,,#130,FR:,,Musty,,A,"535,144",98.62%,CL,,,#130,DK:,,iamVill,,A,"633,504",93.18%,MY,,,#130,AT:,,Teppi,,A,"533,354",98.86%,NO,,,#130,BR:,,-izzy,,A,"618,451",98.04%,SE,,,#130,FI:,,Isak-,,A,"385,326",97.08%,NZ,,,,,,,,,,,,,,#130,PH:,,LordGabriel,,A,"566,572",95.47%,SE,,,,,,,,,,,,,,#130,IT:,,MeOwz,,A,"681,470",97.17%,FR,,,#130,IT:,,Duke,,A,"770,272",98.53%,FR,,,#130,ID:,,GNX,NM,A,"503,173",97.76%,NZ,,,#130,JP:,,shouponpon,NM,S,"664,545",99.71%,HK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#131,UY:,,PLOXARU,,A,"759,173",98.99%,AR,,,#131,UA:,,Kotsik,,A,"532,457",96.59%,PT,,,#131,PH:,,perhap,,A,"632,671",96.44%,BR,,,#131,JP:,,shouponpon,,A,"532,886",98.50%,HK,,,#131,PH:,,Icarussy,, S ,"617,024",97.50%,NL,,,#131,ES:,,Palodex,,A,"382,540",96.11%,CL,,,,,,,,,,,,,,#131,NL:,,Burning John,,A,"566,445",96.88%,SE,,,,,,,,,,,,,,#131,PH:,,zonelouise,,S,"680,315",98.23%,BR,,,#131,NO:,,Melvr,,A,"769,198",97.53%,AT,,,#131,SG:,,hollowknees,NM,A,"502,618",97.14%,HK,,,#131,SG:,,Tebi,NM,A,"656,363",99.41%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#132,NL:,,John ethken,,A,"753,892",99.08%,PH,,,#132,TR:,,LyeRR,,A,"532,093",96.48%,BE,,,#132,PH:,,perhap,,A,"631,477",97.04%,NL,,,#132,CN:,,Crystal,,S,"530,741",98.79%,AT,,,#132,UA:,,EPEMA,,A,"616,053",97.72%,PE,,,#132,BE:,,MRB,,A,"375,011",96.50%,AR,,,,,,,,,,,,,,#132,NO:,,YokesPai,,A,"559,829",94.29%,TH,,,,,,,,,,,,,,#132,AR:,,viciobylike,,S,"677,437",97.84%,TR,,,#132,UY:,,Rebo,,A,"767,163",98.93%,TR,,,#132,TR:,,spray-,NM,A,"501,291",96.94%,BE,,,#132,VN:,,_Casiofx580vnx,HD,A,"654,737",98.71%,TW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#133,PT:,,PeterPen,,A,"752,819",96.95%,UA,,,#133,CL:,,Intercambing,,A,"531,856",98.56%,IT,,,#133,FI:,,AllyrD,,A,"626,875",98.79%,ID,,,#133,CL:,,Lasseh,,A,"529,641",97.39%,IT,,,#133,PE:,,P r a h,,A,"614,363",97.14%,KZ,,,#133,UA:,,EPEMA,,A,"369,380",95.63%,PE,,,,,,,,,,,,,,#133,MY:,,Rampax,,A,"554,137",95.23%,VN,,,,,,,,,,,,,,#133,AT:,,z9a,,A,"672,537",96.81%,CN,,,#133,ES:,,ESCRUPULILLO,,A,"763,776",98.60%,CL,,,#133,TR:,,Ievi-,NM,A,"500,963",97.64%,BE,,,#133,BR:,,Coreanmaluco,NM,S,"653,303",99.43%,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#134,ID:,,MejiroMcQueen,,A,"752,255",98.24%,FI,,,#134,TH:,,chests,,A,"530,415",95.37%,AT,,,#134,IT:,,kusuriya,,S,"621,160",98.70%,ES,,,#134,AR:,,viciobylike,,A,"527,836",98.19%,BE,,,#134,PT:,,Kenzol,,A,"612,618",97.18%,PE,,,#134,NZ:,,5aiyku,,A,"366,960",96.67%,FI,,,,,,,,,,,,,,#134,TW:,,Flyer,,A,"543,754",96.47%,MY,,,,,,,,,,,,,,#134,BR:,,Coreanmaluco,,S,"670,181",97.57%,PH,,,#134,NZ:,,5aiyku,,A,"758,537",98.73%,RO,,,#134,SG:,,Eagle5324,HDHR,A,"498,527",96.24%,JP,,,#134,JP:,,shouponpon,NM,S,"652,766",99.71%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#135,NO:,,papercandle,,A,"751,552",98.97%,TH,,,#135,SG:,,Eagle5324,,A,"528,494",96.56%,GR,,,#135,ES:,,Palodex,,S,"620,990",96.85%,IT,,,#135,AR:,,Amuro,,A,"522,306",97.90%,BE,,,#135,KZ:,,Ternafis,,A,"612,216",98.12%,PT,,,#135,VN:,,Seamie,,A,"357,470",95.63%,TW,,,,,,,,,,,,,,#135,MY:,,Chiyuu,,A,"536,559",95.56%,VN,,,,,,,,,,,,,,#135,FR:,,Geordie Greep,,S,"669,973",97.93%,CL,,,#135,AT:,,z10a,,A,"756,052",97.13%,NO,,,#135,JP:,,haga1115,HD,A,"496,777",97.56%,HK,,,#135,SG:,,GSBlank,NM,A,"652,210",98.81%,GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#136,IT:,,Toukai Teiou,,A,"750,342",98.78%,ES,,,#136,PH:,,Jitterish,,A,"526,859",94.84%,BR,,,#136,TR:,,spray-,,A,"619,504",98.47%,AR,,,#136,PT:,,RafaMat,,A,"518,754",99.32%,UA,,,#136,NZ:,,ozbert,,A,"611,479",97.14%,FI,,,#136,UA:,,dench,,A,"353,026",96.28%,PE,,,,,,,,,,,,,,#136,SG:,,Eagle5324,,S,"530,403",96.82%,JP,,,,,,,,,,,,,,#136,TH:,,Lesperry,,A,"669,006",94.78%,CN,,,#136,UY:,,Rebo,,A,"755,554",98.88%,BE,,,#136,BE:,,Hanori,NM,A,"495,526",96.69%,TR,,,#136,FI:,,Xepei,NM,S,"649,389",99.40%,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#137,CN:,,lolol235,,S,"747,936",98.09%,NO,,,#137,SE:,,trumpatino69,,A,"526,128",97.86%,PH,,,#137,MY:,,AHotDawg,,A,"618,357",93.23%,DK,,,#137,AT:,,Teppi,,A,"510,809",98.94%,TH,,,#137,FI:,,savilju,,A,"608,474",98.40%,NZ,,,#137,ES:,,Palodex,,A,"352,840",96.71%,FR,,,,,,,,,,,,,,#137,MY:,,mabayu,,A,"526,472",97.06%,TW,,,,,,,,,,,,,,#137,DK:,,mads,,A,"668,439",97.83%,TW,,,#137,NZ:,,Saiyku,,S,"754,926",97.77%,RO,,,#137,JP:,,haga1115,HD,A,"492,077",97.14%,SG,,,#137,AR:,,jackzebra,HD,A,"648,758",98.97%,UY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#138,NZ:,,Saiyku,,S,"747,863",99.49%,RO,,,#138,JP:,,Aotoleen,,A,"522,987",96.50%,GR,,,#138,KZ:,,Ternafis,,A,"615,143",97.20%,PE,,,#138,DK:,,iamVill,,A,"506,034",97.53%,VN,,,#138,TR:,,spray-,,A,"607,516",97.61%,AR,,,#138,TW:,,Spinesnight,,A,"348,648",94.65%,VN,,,,,,,,,,,,,,#138,UY:,,Melxdy,,A,"525,891",98.04%,TR,,,,,,,,,,,,,,#138,UY:,,daanit,,A,"665,600",96.35%,TR,,,#138,UA:,,nooneloves,,A,"750,669",98.64%,PT,,,#138,FI:,,Kalanluu,HD,A,"487,381",96.80%,ID,,,#138,NO:,,Pinguinzi,NM,S,"648,655",99.16%,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#139,UY:,,helvetia,,A,"745,563",98.91%,AR,,,#139,BR:,,Coreanmaluco,,A,"519,802",95.99%,PH,,,#139,JP:,,Furamun,,A,"611,684",96.56%,SG,,,#139,SG:,,GSBlank,,A,"504,469",97.90%,HK,,,#139,PT:,,Meower,,A,"607,306",96.76%,PE,,,#139,AT:,,fedoragoose,,A,"333,629",95.19%,CN,,,,,,,,,,,,,,#139,SE:,,Grippeh,,A,"524,098",97.28%,BR,,,,,,,,,,,,,,#139,DK:,,Sobu-,,A,"663,143",97.30%,TW,,,#139,GR:,,-Puyu,,A,"749,071",98.55%,HK,,,#139,RO:,,Kehest,HR,A,"486,321",96.52%,FI,,,#139,VN:,,def,NM,S,"644,351",99.47%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#140,ES:,,towny1,,S,"745,387",98.16%,FR,,,#140,PH:,,Icarussy,,A,"518,926",95.97%,SE,,,#140,CN:,,lolol233,,A,"607,512",97.33%,TH,,,#140,UA:,,dench,,A,"503,356",98.06%,PE,,,#140,JP:,,shouponpon,, S ,"606,484",97.06%,GR,,,#140,TH:,,miinr,,A,"327,347",96.29%,AT,,,,,,,,,,,,,,#140,SE:,,trumpatino69,,A,"521,260",96.06%,NL,,,,,,,,,,,,,,#140,TR:,,LyeRR,,A,"657,829",95.79%,AR,,,#140,GR:,,-Puyu,,A,"744,834",98.55%,SG,,,#140,NL:,,John ethken,NM,A,"485,109",98.23%,BR,,,#140,SG:,,Tebi,NM,A,"643,539",99.28%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#141,FI:,,Xepei,,A,"744,187",98.94%,NZ,,,#141,ES:,,Palodex,,A,"516,783",96.17%,CL,,,#141,NZ:,,Kyujin,,A,"605,802",98.20%,ID,,,#141,BR:,,Coreanmaluco,,A,"501,669",98.38%,SE,,,#141,BE:,,Hanori,,A,"606,402",96.59%,TR,,,#141,PE:,,MiguisXD,,A,"321,229",95.54%,UA,,,,,,,,,,,,,,#141,NL:,,John ethken,,A,"520,682",97.63%,BR,,,,,,,,,,,,,,#141,CN:,,z980838928,,A,"655,568",95.92%,NO,,,#141,RO:,,Kehest,,A,"744,507",98.53%,ID,,,#141,VN:,,Seamie,NM,A,"484,184",96.10%,DK,,,#141,HK:,,Tsukime,NM,S,"641,618",98.98%,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#142,DK:,,Sobu-,,A,"743,969",98.30%,TW,,,#142,ES:,,A L E P H,,A,"514,979",98.20%,FR,,,#142,UA:,,baIner,,S,"603,872",97.97%,PE,,,#142,PT:,,Kuronora,,A,"501,469",99.10%,KZ,,,#142,SE:,,Guyra_,, S ,"604,887",95.97%,BR,,,#142,PE:,,MiguisXD,,A,"321,193",95.58%,KZ,,,,,,,,,,,,,,#142,AT:,,Akuma no Tenshi,,S,"518,385",98.10%,CN,,,,,,,,,,,,,,#142,SE:,,Grippeh,,A,"655,062",97.60%,NL,,,#142,SE:,,Andros,,A,"743,162",98.09%,NL,,,#142,UY:,,Rebo,HD,A,"481,108",97.00%,AR,,,#142,VN:,,def,NM,S,"640,704",99.02%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#143,TR:,,Clutch,,A,"741,537",97.67%,AR,,,#143,FR:,,calangi,,A,"510,525",95.71%,CL,,,#143,DK:,,Sobu-,,A,"598,528",97.58%,VN,,,#143,PT:,,uatzap,,A,"500,231",98.48%,UA,,,#143,NZ:,,Saiyku,,A,"600,114",97.97%,RO,,,#143,VN:,,electrostrike,,A,"316,501",93.69%,TW,,,,,,,,,,,,,,#143,SE:,,melwem,,A,"517,865",95.73%,BR,,,,,,,,,,,,,,#143,BR:,,Kurumiw,,S,"648,573",94.24%,PH,,,#143,PT:,,Meower,,S,"741,859",97.00%,PE,,,#143,AT:,,tomadoi,HD,A,"471,800",96.49%,TH,,,#143,TH:,,Lesperry,NM,A,"635,064",98.97%,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#144,UY:,,Melxdy,,A,"738,308",98.32%,TR,,,#144,PE:,,P r a h,,A,"506,178",91.91%,KZ,,,#144,HK:,,Hibiki,,A,"591,262",98.04%,JP,,,#144,IT:,,Ryuzaki,,A,"498,991",98.33%,CL,,,#144,PT:,,Meower,,A,"598,058",97.12%,UA,,,#144,MY:,,Harumi Ena,,A,"315,964",95.56%,VN,,,,,,,,,,,,,,#144,AR:,,Seiong,,A,"514,049",98.50%,UY,,,,,,,,,,,,,,#144,FR:,,Satsukiiii,,S,"644,227",97.38%,IT,,,#144,NL:,,Wind Tales,,A,"738,950",98.23%,SE,,,#144,PT:,,RafaMat,NM,A,"469,894",97.36%,KZ,,,#144,DK:,,Polle,HR,A,"634,784",97.26%,VN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#145,VN:,,def,,S,"737,995",99.37%,MY,,,#145,AR:,,Penguo,,A,"505,745",94.40%,BE,,,#145,KZ:,,Ternafis,,A,"589,449",96.65%,PT,,,#145,UA:,,baIner,,A,"487,104",98.33%,KZ,,,#145,HK:,,Hibiki,,A,"594,107",95.73%,GR,,,#145,HK:,,RevengeWolf,,A,"310,242",93.86%,GR,,,,,,,,,,,,,,#145,BE:,,Mornis,,A,"508,679",95.62%,AR,,,,,,,,,,,,,,#145,IT:,,Toukai Teiou,,A,"640,913",96.76%,CL,,,#145,TH:,,chests,,A,"738,318",96.34%,AT,,,#145,AT:,,z9a,HR,A,"467,652",95.93%,TH,,,#145,NL:,,John ethken,NM,A,"627,434",99.66%,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#146,KZ:,,MyAngelRasseru,,A,"731,123",98.90%,PE,,,#146,ID:,,MejiroMcQueen,,A,"503,817",97.40%,FI,,,#146,JP:,,shouponpon,,A,"589,082",97.40%,HK,,,#146,GR:,,Leftie,,A,"486,562",98.57%,HK,,,#146,PH:,,ZaNy_,,A,"587,133",98.34%,NL,,,#146,AT:,,Teppi,,A,"308,939",95.00%,TH,,,,,,,,,,,,,,#146,SG:,,Tebi,,A,"506,154",94.60%,HK,,,,,,,,,,,,,,#146,KZ:,,MyAngelRasseru,,A,"638,228",97.04%,PT,,,#146,FR:,,Hifkil,,A,"737,041",98.49%,IT,,,#146,PT:,,Kuronora,HR,A,"467,258",95.71%,PE,,,#146,VN:,,Another Guy,HR,A,"623,052",98.71%,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#147,JP:,,Aotoleen,,A,"730,720",96.92%,HK,,,#147,FR:,,fiaee,,A,"503,179",98.85%,CL,,,#147,UA:,,baIner,,S,"586,329",97.24%,KZ,,,#147,AR:,,jackzebra,,A,"484,408",97.87%,UY,,,#147,GR:,,Nekkid,,A,"583,436",97.80%,JP,,,#147,NL:,,Wind Tales,,A,"276,078",93.12%,SE,,,,,,,,,,,,,,#147,TW:,,Shirosora,,A,"494,219",96.67%,MY,,,,,,,,,,,,,,#147,PT:,,RafaMat,,A,"635,608",97.99%,UA,,,#147,GR:,,JackPaX,,A,"736,717",98.36%,SG,,,#147,HK:,,F2X,HDHR,A,"464,645",94.84%,JP,,,#147,TW:,,Ruyaya,HD,A,"620,898",98.04%,DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,#148,IT:,,Duke,,A,"729,628",99.13%,ES,,,#148,ES:,,marbl,,A,"502,432",98.64%,CL,,,#148,PT:,,RafaMat,,A,"585,846",97.20%,KZ,,,#148,NO:,,antonyw,,A,"484,148",98.21%,AT,,,#148,NL:,,John breathe,,A,"582,130",97.44%,PH,,,#148,GR:,,KittyLikeme,,B,"266,418",91.80%,HK,,,,,,,,,,,,,,#148,ID:,,lifeline,,A,"493,834",98.24%,RO,,,,,,,,,,,,,,#148,NL:,,Wind Tales,,A,"622,506",95.13%,PH,,,#148,FR:,,Musty,,A,"735,427",98.38%,CL,,,#148,SG:,,Eagle5324,HDHR,A,"460,483",95.85%,HK,,,#148,UY:,,LittleFede,NM,S,"620,220",99.62%,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
