,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#164,ES:,,[dekori],,A,"563,029",98.74%,1,,,#164,JP:,,Furamun,,A,"620,772",97.47%,1,,,#164,FR:,,calangi,,A,"585,921",96.96%,2,,,#164,RU:,,gamer228666,,S,"487,986",93.93%,2,,,#164,NO:,,Melvr,,A,"482,604",97.03%,2,,,#164,SE:,,Guyra_,,A,"334,524",94.83%,2,,,#164,PE:,,[MG]Arnold24x24,,A,"487,279",97.69%,2,,,#164,PH:,,NathanRam1918,,A,"505,131",98.87%,2,,,#164,NZ:,,ozbert,,A,"754,861",97.83%,2,,,#164,AE:,,suurii,,A,"689,364",95.46%,2,,,#164,RU:,,Skrowell,,A,"478,471",97.40%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#165,NZ:,,Kyujin,,A,"562,727",99.10%,1,,,#165,PH:,,LordGabriel,,S,"615,319",98.80%,1,,,#165,ID:,,Hakui Koyori,,A,"584,769",97.00%,2,,,#165,SG:,,Dawnwing,,B,"486,064",92.29%,1,,,#165,SE:,,Guyra_,,A,"482,203",97.45%,1,,,#165,FR:,,calangi,,A,"334,441",95.04%,1,,,#165,PT:,,uatzap,,A,"486,970",96.91%,2,,,#165,AT:,,z9a,,A,"503,223",97.93%,2,,,#165,MO:,,Tokirii,,A,"752,846",94.70%,2,,,#165,FI:,,Xepei,,A,"688,294",96.14%,1,,,#165,AR:,,jackzebra,,A,"477,815",98.21%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#166,MX:,,Alfrah,,A,"562,619",99.41%,1,,,#166,PT:,,uatzap,,A,"613,234",98.04%,2,,,#166,MY:,,Rampax,,S,"584,339",97.65%,1,,,#166,BY:,,khaurege12,,S,"484,825",97.21%,1,,,#166,ES:,,A L E P H,,A,"482,175",98.23%,2,,,#166,CO:,,Carlosflow,,A,"334,412",94.04%,2,,,#166,IL:,,MrPotato,,A,"485,148",97.41%,2,,,#166,FI:,,Xepei,,A,"501,226",98.28%,2,,,#166,BE:,,hexi,,A,"750,750",98.05%,2,,,#166,NL:,,G e n g a o z o,,A,"687,944",95.40%,1,,,#166,CL:,,NO37,,A,"477,031",98.19%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#167,PH:,,Icarussy,,A,"561,370",99.29%,1,,,#167,CN:,,lolol235,,A,"612,708",98.72%,1,,,#167,FI:,,Amasetic,,A,"582,942",97.96%,1,,,#167,NL:,,Wind Tales,,A,"484,660",94.04%,1,,,#167,SG:,,Dawnwing,,A,"481,752",97.33%,2,,,#167,TR:,,LyeRR,,A,"334,397",93.28%,2,,,#167,CA:,,yip,,A,"485,060",98.71%,1,,,#167,NZ:,,Kyujin,,A,"500,004",98.75%,2,,,#167,AR:,,jackzebra,,A,"746,742",98.57%,1,,,#167,CA:,,SparklyFairy200,,A,"678,884",97.97%,2,,,#167,ID:,,MineFrostID,,A,"476,910",97.32%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#168,TW:,,Ethan2222,,A,"560,416",98.88%,2,,,#168,SA:,,Equidimensional,,A,"612,279",97.76%,2,,,#168,PT:,,Kuronora,,A,"582,671",96.92%,2,,,#168,JP:,,hosesan1020,,S,"482,022",95.05%,2,,,#168,SA:,,Equidimensional,,A,"480,293",94.89%,2,,,#168,AU:,,Xaver,,A,"332,615",95.69%,1,,,#168,NZ:,,ozbert,,A,"483,024",94.29%,2,,,#168,GB:,,Mahmood,,A,"498,967",98.93%,2,,,#168,CA:,,Zylice,,A,"746,390",98.93%,2,,,#168,PT:,,RafaMat,,A,"676,596",98.82%,2,,,#168,NO:,,FRODO,,A,"475,910",97.60%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#169,JP:,,shouponpon,,A,"560,066",98.85%,1,,,#169,BY:,,khaurege12,,A,"609,435",98.65%,1,,,#169,TH:,,-Kedama,,A,"574,067",98.31%,1,,,#169,TW:,,Rizer,,A,"479,730",93.54%,1,,,#169,VN:,,def,,A,"479,617",98.91%,2,,,#169,TH:,,chests,,A,"331,134",93.30%,2,,,#169,DK:,,Sobu-,,A,"482,119",97.52%,2,,,#169,AR:,,Bomilk,,A,"498,533",97.75%,1,,,#169,ES:,,[dekori],,A,"745,694",96.08%,2,,,#169,JP:,,Aotoleen,,A,"676,111",96.58%,1,,,#169,TR:,,spray-,,A,"474,193",98.42%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#170,JP:,,Furamun,,A,"559,330",99.40%,1,,,#170,IN:,,_Cyan,,A,"608,913",98.18%,1,,,#170,PE:,,[MG]Arnold24x24,,A,"572,365",97.90%,2,,,#170,RO:,,origin_,,A,"479,558",98.44%,2,,,#170,PH:,,Icarussy,,A,"479,081",98.34%,2,,,#170,KZ:,,3uma,,A,"330,862",94.08%,1,,,#170,NZ:,,Kyujin,,A,"480,917",97.58%,2,,,#170,DE:,,Fleh,,A,"498,190",98.37%,1,,,#170,HU:,,defii,,S,"743,668",98.74%,2,,,#170,DE:,,Denzel Curry,,A,"674,352",97.17%,2,,,#170,CN:,,lolol233,,A,"473,929",99.03%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#171,SG:,,Cymango,,A,"558,109",98.62%,2,,,#171,BE:,,hexi,,A,"608,035",98.47%,2,,,#171,TH:,,Lesperry,,A,"571,945",97.07%,1,,,#171,SG:,,Mekeyo,,A,"479,043",92.55%,2,,,#171,AT:,,fruit cup,,A,"477,883",97.09%,1,,,#171,CL:,,Gonzah,,A,"330,609",95.47%,1,,,#171,BR:,,-izzy,,A,"479,377",97.08%,1,,,#171,IN:,,Potla,,A,"497,826",98.72%,2,,,#171,KR:,,Chipori,,A,"743,002",97.83%,1,,,#171,LV:,,hihihaha142,,A,"672,876",97.29%,1,,,#171,BY:,,khaurege12,,A,"472,982",98.54%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#172,IT:,,kusuriya,,A,"557,231",99.59%,1,,,#172,NO:,,HUNDUR,,A,"605,894",97.71%,2,,,#172,SG:,,Dawnwing,,S,"570,656",96.73%,1,,,#172,AR:,,Amuro,,A,"479,010",93.46%,1,,,#172,NO:,,antonyw,,A,"476,605",97.94%,1,,,#172,SA:,,osu shallah,,A,"330,021",93.85%,2,,,#172,KR:,,LATAJACYTUNCZYK,,A,"478,213",96.77%,2,,,#172,CO:,,Carlosflow,,A,"497,144",97.78%,2,,,#172,HK:,,misha awa,,A,"740,417",97.05%,1,,,#172,IL:,,cihp,,A,"670,728",96.56%,2,,,#172,NO:,,antonyw,,A,"471,150",98.45%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#173,SA:,,Riquiria,,A,"557,086",98.31%,2,,,#173,UY:,,LittleFede,,A,"603,400",96.86%,1,,,#173,RU:,,gamer228666,,A,"570,629",98.09%,2,,,#173,TH:,,chests,,B,"478,191",92.92%,1,,,#173,CA:,,yip,,A,"475,402",98.45%,1,,,#173,BE:,,MRB,,A,"329,327",95.83%,2,,,#173,BY:,,bern1sh,,A,"477,560",95.57%,2,,,#173,PH:,,Icarussy,,A,"496,801",98.79%,2,,,#173,FR:,,Geordie Greep,,A,"739,122",97.60%,1,,,#173,BR:,,tayko,,A,"670,402",96.72%,2,,,#173,PH:,,ZaNy_,,A,"470,550",97.40%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#174,IT:,,Toukai Teiou,,A,"556,320",99.52%,1,,,#174,GR:,,Nekkid,,A,"602,081",98.28%,2,,,#174,CL:,,siiphs,,A,"570,181",98.83%,1,,,#174,MX:,,Nuni,,A,"476,560",93.54%,2,,,#174,SG:,,Eagle5324,,A,"472,445",98.69%,2,,,#174,FR:,,fiaee,,A,"328,616",96.28%,2,,,#174,FI:,,Amasetic,,A,"477,527",96.11%,1,,,#174,IL:,,cihp,,A,"494,881",98.56%,2,,,#174,VN:,,Another Guy,,A,"736,922",98.52%,2,,,#174,KR:,,LATAJACYTUNCZYK,,A,"669,489",96.34%,1,,,#174,TW:,,Ruyaya,,A,"468,647",97.15%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#175,BE:,,hexi,,A,"555,721",99.50%,2,,,#175,NZ:,,5aiyku,,A,"599,152",98.29%,1,,,#175,AU:,,Xaver,,A,"568,990",97.42%,1,,,#175,CL:,,alfiu,,S,"473,669",97.11%,1,,,#175,IT:,,Toukai Teiou,,A,"472,172",98.76%,1,,,#175,FR:,,Musty,,A,"327,555",95.55%,2,,,#175,VN:,,baoo,,A,"477,493",96.32%,2,,,#175,CH:,,marcel7,,A,"494,460",98.41%,1,,,#175,FR:,,JapWhite,,A,"736,800",99.40%,2,,,#175,AT:,,fruit cup,,A,"669,110",96.74%,2,,,#175,SA:,,osu shallah,,A,"468,512",95.67%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#176,VN:,,def,,A,"552,044",99.55%,1,,,#176,UY:,,helvetia,,A,"598,833",97.33%,1,,,#176,FR:,,Satsukiiii,,A,"565,960",97.75%,1,,,#176,NZ:,,ozbert,,A,"473,505",93.96%,2,,,#176,RO:,,Kehest,,A,"471,816",97.94%,2,,,#176,KZ:,,shiyumi,,A,"326,609",94.63%,1,,,#176,IT:,,BELLOFIGO,,A,"474,513",97.14%,2,,,#176,TW:,,Ethan2222,,A,"492,543",98.30%,1,,,#176,PL:,,Rafis,,A,"735,087",99.02%,2,,,#176,DE:,,Fleh,,A,"667,212",97.41%,1,,,#176,AT:,,z10a,,A,"468,017",97.28%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#177,FI:,,AllyrD,,A,"551,438",99.43%,1,,,#177,DK:,,iamVill,,A,"598,470",97.70%,2,,,#177,ES:,,towny1,,A,"564,357",97.30%,1,,,#177,SE:,,Guyra_,,A,"473,408",95.94%,1,,,#177,MY:,,Rampax,,A,"471,677",96.84%,1,,,#177,PE:,,SapeSape,,A,"326,249",94.55%,1,,,#177,SA:,,osu shallah,,A,"473,111",95.11%,2,,,#177,AR:,,Amuro,,A,"491,740",98.82%,2,,,#177,FI:,,Xepei,,A,"732,153",98.07%,1,,,#177,SA:,,osu shallah,,B,"666,295",93.12%,1,,,#177,UA:,,dench,,A,"466,038",95.95%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#178,CL:,,Hanayume,,A,"550,475",99.50%,1,,,#178,IL:,,PaintedKoala,,A,"596,977",96.98%,1,,,#178,DE:,,ZeitFrost,,A,"563,887",97.61%,1,,,#178,LV:,,hihihaha142,,S,"473,407",95.73%,1,,,#178,KR:,,Allegrissimo,,A,"471,075",98.58%,1,,,#178,KZ:,,3uma,,A,"325,843",95.28%,2,,,#178,CN:,,lolol234,,A,"472,390",96.66%,1,,,#178,DK:,,autofister,,A,"491,665",98.74%,1,,,#178,ID:,,lifeline,,S,"731,077",98.38%,2,,,#178,LV:,,hihihaha142,,A,"662,470",96.15%,2,,,#178,VN:,,Seamie,,A,"465,754",98.28%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#179,RU:,,Welter,,A,"550,393",99.41%,1,,,#179,FI:,,Mike Tyson,,A,"594,602",99.02%,2,,,#179,HK:,,misha awa,,A,"562,068",97.65%,1,,,#179,BE:,,Hanori,,A,"472,982",92.08%,2,,,#179,FR:,,FlasTEH,,A,"469,338",97.89%,2,,,#179,TH:,,TzArtifactz,,B,"325,628",91.93%,2,,,#179,GB:,,Accolibed,,A,"471,003",97.12%,2,,,#179,AT:,,z10a,,A,"491,193",99.01%,2,,,#179,CL:,,Gonzah,,A,"730,135",97.46%,2,,,#179,FR:,,Satsukiiii,,A,"662,131",98.50%,2,,,#179,BE:,,Mornis,,A,"465,432",98.45%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#180,HK:,,F2X,,A,"549,178",99.36%,2,,,#180,VN:,,baoo,,A,"593,104",98.33%,2,,,#180,IN:,,zmecha,,A,"559,359",96.44%,2,,,#180,RO:,,origin_,,A,"472,784",98.62%,1,,,#180,AT:,,tomadoi,,A,"468,736",97.70%,2,,,#180,UA:,,POMAH,,A,"325,336",94.73%,2,,,#180,KZ:,,Kamensh1k,,A,"468,750",97.55%,2,,,#180,NO:,,NINERIK,,A,"491,135",99.16%,1,,,#180,GR:,,-Puyu,,A,"728,519",96.95%,2,,,#180,HU:,,gecseboti,,A,"652,524",94.75%,1,,,#180,JP:,,shouponpon,,A,"463,186",97.97%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#181,BY:,,khaurege12,,A,"547,780",99.59%,2,,,#181,SA:,,Riquiria,,A,"590,147",97.55%,1,,,#181,CN:,,lolol235,,A,"557,662",98.34%,1,,,#181,MY:,,mabayu,,A,"472,621",94.45%,2,,,#181,HK:,,Hibiki,,A,"467,713",98.92%,2,,,#181,KR:,,Nopekjk,,A,"324,612",94.71%,2,,,#181,SE:,,Guyra_,,A,"468,417",95.63%,2,,,#181,AT:,,Teppi,,A,"489,163",98.58%,2,,,#181,PH:,,NathanRam1918,,A,"728,498",96.33%,2,,,#181,HK:,,F2X,,A,"651,687",95.59%,1,,,#181,CA:,,yip,,A,"463,129",98.77%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#182,RO:,,badeu,,A,"547,401",99.16%,1,,,#182,US:,,Pezz,,A,"589,769",97.78%,2,,,#182,SK:,,Drxvmik,,A,"552,102",95.61%,2,,,#182,CO:,,Pabloniichan,,A,"471,957",91.64%,1,,,#182,AR:,,viciobylike,,A,"465,417",97.87%,1,,,#182,TR:,,Shinkiro,,A,"322,506",95.81%,1,,,#182,CA:,,Zylice,,A,"467,953",97.20%,2,,,#182,HK:,,misha awa,,A,"488,200",98.41%,1,,,#182,BY:,,khaurege12,,A,"728,227",96.48%,2,,,#182,TW:,,Flyer,,B,"649,807",93.07%,2,,,#182,AE:,,suurii,,A,"462,887",98.23%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#183,CL:,,Intercambing,,A,"547,307",99.66%,1,,,#183,TW:,,Ruyaya,,A,"583,504",97.24%,1,,,#183,TH:,,miinr,,A,"551,628",97.09%,2,,,#183,TW:,,GAO HAO,,A,"470,738",93.98%,1,,,#183,NZ:,,Kyujin,,A,"465,265",98.80%,1,,,#183,AR:,,smashcae,,A,"322,262",94.57%,1,,,#183,UY:,,helvetia,,A,"467,382",98.06%,2,,,#183,VN:,,baoo,,A,"485,810",97.17%,2,,,#183,KZ:,,ItzZeroIce,,A,"726,088",98.19%,1,,,#183,NZ:,,ozbert,,A,"648,599",95.59%,1,,,#183,PT:,,uatzap,,A,"460,732",98.34%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#184,PH:,,NathanRam1918,,A,"545,847",98.60%,1,,,#184,SA:,,Equidimensional,,A,"583,397",97.13%,1,,,#184,SG:,,hollowknees,,A,"550,834",96.96%,1,,,#184,KR:,,Allegrissimo,,A,"469,823",94.69%,1,,,#184,PH:,,Rammu,,A,"463,581",98.17%,2,,,#184,SE:,,Guyra_,,A,"322,190",93.71%,1,,,#184,FR:,,calangi,,A,"462,883",97.45%,2,,,#184,BE:,,Hanori,,A,"485,588",98.25%,1,,,#184,TR:,,gheanfoil,,A,"724,107",97.17%,1,,,#184,SK:,,Seviade,,A,"645,414",96.72%,2,,,#184,NL:,,G e n g a o z o,,A,"460,432",97.77%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#185,CL:,,Hanayume,,A,"545,491",98.98%,2,,,#185,AR:,,viciobylike,,A,"582,940",98.57%,1,,,#185,MY:,,mabayu,,A,"549,557",97.25%,2,,,#185,CZ:,,fisskill,,S,"468,062",93.49%,2,,,#185,NO:,,antonyw,,A,"463,195",97.33%,2,,,#185,TH:,,-Kedama,,A,"320,508",93.95%,1,,,#185,AR:,,Bomilk,,A,"462,578",95.32%,1,,,#185,NL:,,Burning John,,A,"485,247",98.72%,2,,,#185,AR:,,Tofy,,A,"723,929",97.69%,1,,,#185,NZ:,,Kyujin,,A,"644,271",97.96%,1,,,#185,AR:,,smashcae,,A,"459,779",96.85%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#186,RU:,,Welter,,A,"544,827",99.03%,2,,,#186,NO:,,papercandle,,A,"579,918",98.09%,2,,,#186,CO:,,Carlosflow,,A,"548,951",96.75%,1,,,#186,FI:,,AllyrD,,S,"467,950",97.63%,1,,,#186,TR:,,Shinkiro,,A,"463,135",96.36%,2,,,#186,RO:,,Kehest,,A,"320,182",94.20%,1,,,#186,GR:,,trushpack,,A,"462,221",93.35%,2,,,#186,RO:,,Pregnancy,,A,"482,953",98.75%,1,,,#186,RU:,,Hober38,,A,"723,086",98.10%,2,,,#186,TR:,,LyeRR,,A,"641,374",95.50%,2,,,#186,NL:,,Wind Tales,,A,"458,383",97.23%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#187,SE:,,Andros,,A,"544,672",99.28%,2,,,#187,TW:,,Flyer,,A,"578,718",98.55%,2,,,#187,NZ:,,ozbert,,A,"548,265",95.67%,1,,,#187,GB:,,lystia,,A,"465,972",95.08%,1,,,#187,IT:,,MeOwz,,A,"460,444",97.22%,2,,,#187,DE:,,yary,,A,"318,569",95.96%,1,,,#187,ID:,,MineFrostID,,A,"461,410",95.80%,1,,,#187,BR:,,Coreanmaluco,,A,"482,565",98.98%,1,,,#187,RO:,,Kehest,,A,"717,758",97.26%,1,,,#187,FR:,,JapWhite,,A,"640,596",98.62%,1,,,#187,BE:,,Mornis,,A,"457,751",98.45%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#188,CO:,,Okinari,,A,"542,928",98.60%,2,,,#188,SG:,,Cymango,,A,"576,329",96.41%,2,,,#188,NL:,,Wind Tales,,A,"547,917",96.09%,2,,,#188,ES:,,BabyScylla,,B,"465,213",92.97%,1,,,#188,MY:,,mint breeze,,A,"460,119",96.75%,2,,,#188,BE:,,MRB,,A,"318,430",95.57%,1,,,#188,BR:,,Kurumiw,,A,"461,381",95.95%,2,,,#188,PT:,,uatzap,,A,"482,111",97.20%,2,,,#188,AE:,,-aico,,A,"714,871",96.74%,1,,,#188,IL:,,F3n1X,,A,"639,121",96.58%,1,,,#188,DE:,,ZeitFrost,,A,"456,055",97.89%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#189,PL:,,milosz,,A,"541,383",99.71%,2,,,#189,AR:,,Bomilk,,A,"573,730",98.08%,1,,,#189,CN:,,Crystal,,A,"546,306",98.54%,2,,,#189,PH:,,NathanRam1918,,S,"462,771",97.21%,1,,,#189,NO:,,NINERIK,,A,"459,473",98.61%,2,,,#189,BR:,,VitorSkull,,A,"317,844",94.91%,2,,,#189,CL:,,xXChokgamerXx,,A,"461,327",97.25%,2,,,#189,CA:,,Zylice,,A,"481,755",98.28%,2,,,#189,TR:,,Clutch,,A,"714,200",98.00%,2,,,#189,CN:,,z980838928,,B,"632,368",90.34%,2,,,#189,SG:,,Eagle5324,,A,"453,803",97.54%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#190,GE:,,nawhbody,,A,"540,442",99.26%,2,,,#190,GB:,,MALTESER,,A,"570,283",98.49%,1,,,#190,GR:,,MyAimPeeps,,A,"545,695",96.03%,2,,,#190,AU:,,aknzx,,A,"462,521",97.16%,1,,,#190,NZ:,,5aiyku,,A,"458,893",98.61%,2,,,#190,CN:,,lolol233,,A,"317,763",93.79%,1,,,#190,ID:,,GNX,,A,"460,362",93.97%,1,,,#190,ES:,,towny1,,A,"481,462",99.19%,1,,,#190,TW:,,willy0214,,A,"712,430",99.21%,2,,,#190,AU:,,cloppit,,A,"630,120",99.25%,2,,,#190,PT:,,RafaMat,,A,"451,812",98.04%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#191,CN:,,lolol235,,A,"538,526",99.48%,2,,,#191,JP:,,RafuNa,,A,"569,522",98.94%,1,,,#191,CL:,,alfiu,,A,"545,468",97.15%,2,,,#191,DK:,,Sobu-,,A,"461,059",94.61%,1,,,#191,FR:,,Satsukiiii,,A,"458,690",98.36%,2,,,#191,ES:,,ESCRUPULILLO,,A,"316,647",95.08%,1,,,#191,PT:,,RafaMat,,A,"458,244",97.41%,1,,,#191,CZ:,,fisskill,,A,"479,005",98.20%,1,,,#191,FR:,,Satsukiiii,,A,"710,038",98.38%,2,,,#191,JP:,,Aotoleen,,A,"629,506",96.35%,2,,,#191,IT:,,BELLOFIGO,,A,"447,513",97.94%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#192,AT:,,fruit cup,,A,"537,768",99.22%,2,,,#192,BE:,,Mornis,,S,"565,851",99.11%,1,,,#192,RO:,,etn,,A,"544,848",97.84%,2,,,#192,PE:,,MiguisXD,,B,"457,026",91.33%,1,,,#192,IN:,,zmecha,,A,"458,358",97.45%,2,,,#192,TW:,,Spinesnight,,A,"316,167",94.28%,1,,,#192,SA:,,Riquiria,,A,"455,794",95.61%,1,,,#192,CL:,,alfiu,,A,"478,684",99.08%,1,,,#192,DK:,,Sobu-,,A,"701,616",98.86%,1,,,#192,MX:,,Sodor,,A,"628,752",95.08%,2,,,#192,IT:,,BELLOFIGO,,A,"446,387",98.29%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#193,FR:,,Geordie Greep,,A,"537,762",98.95%,1,,,#193,IN:,,ArtoriaMyAngel,,A,"565,501",97.40%,1,,,#193,NO:,,Melvr,,A,"543,083",97.59%,1,,,#193,TW:,,willy0214,,A,"454,174",95.60%,1,,,#193,HK:,,F2X,,A,"458,315",97.62%,2,,,#193,AR:,,smashcae,,A,"316,155",94.81%,2,,,#193,HK:,,F2X,,A,"454,686",96.89%,2,,,#193,CA:,,Wanderio,,A,"478,648",98.51%,2,,,#193,KZ:,,Ternafis,,S,"701,432",98.10%,2,,,#193,JP:,,Furamun,,A,"627,417",96.61%,2,,,#193,BR:,,-izzy,,A,"446,054",97.47%,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,#194,PE:,,[MG]Arnold24x24,,A,"537,452",99.21%,1,,,#194,PL:,,szedis,,A,"564,618",98.04%,1,,,#194,TR:,,Raikouhou,,A,"542,640",98.67%,1,,,#194,SE:,,Guyra_,,S,"454,012",95.96%,2,,,#194,FI:,,Kalanluu,,A,"457,455",97.84%,1,,,#194,RU:,,gamer228666,,A,"315,908",93.46%,2,,,#194,BR:,,Coreanmaluco,,A,"454,643",97.48%,1,,,#194,SK:,,Drxvmik,,A,"477,621",97.96%,2,,,#194,SK:,,Drxvmik,,A,"700,718",94.39%,1,,,#194,MY:,,Rampax,,A,"627,277",94.85%,2,,,#194,NZ:,,ozbert,,A,"446,006",95.47%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
